,A1,A2,A3,A4,A5,A6,A7,Class
57,0.5,0.66,0.48,0.5,0.31,0.92,0.92,2
58,0.4,0.46,0.48,0.5,0.42,0.35,0.44,1
59,0.71,0.71,0.48,0.5,0.4,0.54,0.39,8
60,0.48,0.42,0.48,0.5,0.45,0.25,0.35,1
61,0.4,0.5,0.48,0.5,0.65,0.82,0.84,2
62,0.26,0.5,0.48,0.5,0.44,0.32,0.41,1
63,0.71,0.46,1.0,0.5,0.52,0.59,0.3,7
64,0.36,0.54,0.48,0.5,0.41,0.38,0.46,1
65,0.67,0.37,0.48,0.5,0.54,0.64,0.68,5
66,0.64,0.66,0.48,0.5,0.41,0.39,0.2,8
67,0.73,0.84,0.48,0.5,0.86,0.58,0.29,6
68,0.65,0.57,0.48,0.5,0.47,0.47,0.51,8
69,0.86,0.39,0.48,0.5,0.59,0.89,0.9,5
70,0.67,0.84,0.48,0.5,0.74,0.54,0.37,6
71,0.52,0.44,0.48,0.5,0.37,0.36,0.42,1
72,0.67,0.61,0.48,0.5,0.51,0.37,0.38,8
73,0.29,0.39,0.48,0.5,0.52,0.4,0.48,8
74,0.84,0.54,0.48,0.5,0.75,0.92,0.7,5
75,0.41,0.57,0.48,0.5,0.39,0.21,0.32,1
76,0.62,0.78,0.48,0.5,0.47,0.49,0.54,8
77,0.43,0.37,0.48,0.5,0.53,0.35,0.44,1
78,0.24,0.43,0.48,0.5,0.37,0.28,0.38,1
79,0.44,0.34,0.48,0.5,0.3,0.33,0.43,1
80,0.44,0.35,0.48,0.5,0.55,0.55,0.61,1
81,0.35,0.51,0.48,0.5,0.61,0.71,0.74,2
82,0.36,0.47,0.48,0.5,0.51,0.69,0.72,2
83,0.53,0.38,0.48,0.5,0.44,0.26,0.36,1
84,0.66,0.48,0.48,0.5,0.54,0.7,0.74,5
85,0.66,0.49,1.0,0.5,0.54,0.56,0.36,7
86,0.54,0.57,0.48,0.5,0.56,0.81,0.83,2
87,0.3,0.16,0.48,0.5,0.56,0.11,0.23,1
88,0.43,0.32,0.48,0.5,0.33,0.45,0.52,1
89,0.63,0.75,0.48,0.5,0.64,0.73,0.66,2
90,0.69,0.8,0.48,0.5,0.46,0.57,0.26,8
91,0.79,0.36,0.48,0.5,0.46,0.82,0.7,5
92,0.29,0.3,0.48,0.5,0.45,0.03,0.17,1
93,0.79,0.41,0.48,0.5,0.66,0.81,0.83,5
94,0.77,0.55,0.48,0.5,0.51,0.78,0.74,5
95,0.2,0.44,0.48,0.5,0.46,0.51,0.57,1
96,0.44,0.35,0.48,0.5,0.44,0.52,0.59,1
97,0.61,0.6,0.48,0.5,0.44,0.39,0.38,8
98,0.31,0.5,0.48,0.5,0.57,0.84,0.85,2
99,0.75,0.76,0.48,0.5,0.83,0.57,0.3,6
100,0.75,0.84,0.48,0.5,0.35,0.52,0.33,8
101,0.63,0.69,0.48,0.5,0.65,0.41,0.28,6
102,0.23,0.33,0.48,0.5,0.43,0.33,0.43,1
103,0.57,0.59,0.48,0.5,0.39,0.47,0.33,8
104,0.59,0.49,0.48,0.5,0.52,0.45,0.36,1
105,0.47,0.59,0.48,0.5,0.52,0.76,0.79,2
106,0.06,0.61,0.48,0.5,0.49,0.92,0.37,2
107,0.04,0.31,0.48,0.5,0.41,0.29,0.39,1
108,0.16,0.43,0.48,0.5,0.54,0.27,0.37,1
109,0.85,0.53,0.48,0.5,0.53,0.52,0.35,3
110,0.77,0.57,0.48,0.5,0.88,0.53,0.2,6
111,0.76,0.73,0.48,0.5,0.44,0.39,0.39,8
112,0.48,0.41,0.48,0.5,0.51,0.9,0.88,2
113,0.65,0.55,0.48,0.5,0.34,0.37,0.28,1
114,0.7,0.71,0.48,0.5,0.42,0.84,0.85,8
115,0.23,0.48,0.48,0.5,0.59,0.88,0.89,2
116,0.23,0.34,0.48,0.5,0.43,0.26,0.37,1
117,0.24,0.57,0.48,0.5,0.63,0.34,0.43,1
118,0.74,0.47,0.48,0.5,0.5,0.57,0.42,8
119,0.6,0.76,1.0,0.5,0.77,0.59,0.52,6
120,0.63,0.83,0.48,0.5,0.4,0.39,0.19,8
121,0.52,0.81,0.48,0.5,0.72,0.38,0.38,6
122,0.67,0.7,0.48,0.5,0.46,0.45,0.33,8
123,0.23,0.58,0.48,0.5,0.37,0.53,0.59,1
124,0.37,0.47,0.48,0.5,0.39,0.76,0.79,2
125,0.32,0.39,0.48,0.5,0.53,0.28,0.38,8
126,0.25,0.37,0.48,0.5,0.41,0.33,0.42,1
127,0.38,0.3,0.48,0.5,0.43,0.29,0.39,1
128,0.34,0.42,0.48,0.5,0.41,0.34,0.43,1
129,0.4,0.29,0.48,0.5,0.42,0.35,0.44,1
130,0.34,0.28,0.48,0.5,0.41,0.35,0.44,1
131,0.42,0.38,0.48,0.5,0.54,0.34,0.43,1
132,0.41,0.43,0.48,0.5,0.5,0.24,0.25,1
133,0.44,0.51,0.48,0.5,0.47,0.26,0.36,1
134,0.81,0.44,0.48,0.5,0.42,0.67,0.68,5
135,0.4,0.42,0.48,0.5,0.37,0.27,0.27,1
136,0.77,0.57,1.0,0.5,0.37,0.54,0.01,7
137,0.84,0.44,0.48,0.5,0.48,0.71,0.74,2
138,0.67,0.81,0.48,0.5,0.25,0.42,0.25,8
139,0.3,0.44,0.48,0.5,0.49,0.22,0.33,1
140,0.64,0.46,0.48,0.5,0.48,0.73,0.76,5
141,0.64,0.76,0.48,0.5,0.45,0.35,0.38,1
142,0.47,0.29,0.48,0.5,0.51,0.33,0.43,1
143,0.34,0.45,0.48,0.5,0.38,0.24,0.35,1
144,0.44,0.52,0.48,0.5,0.43,0.47,0.54,2
145,0.7,0.53,0.48,0.5,0.7,0.86,0.87,5
146,0.66,0.71,0.48,0.5,0.41,0.5,0.35,8
147,0.74,0.49,0.48,0.5,0.42,0.54,0.36,8
148,0.38,0.4,0.48,0.5,0.63,0.25,0.35,1
149,0.25,0.51,0.48,0.5,0.37,0.42,0.5,1
150,0.41,0.51,0.48,0.5,0.53,0.75,0.78,2
151,0.58,0.6,0.48,0.5,0.59,0.73,0.76,5
152,0.71,0.4,0.48,0.5,0.71,0.7,0.74,2
153,0.66,0.53,0.48,0.5,0.59,0.66,0.66,2
154,0.29,0.28,0.48,0.5,0.5,0.42,0.5,1
155,0.71,0.52,0.48,0.5,0.64,1.0,0.99,2
156,0.36,0.56,0.48,0.5,0.43,0.45,0.53,1
157,0.25,0.4,0.48,0.5,0.46,0.44,0.52,1
158,0.6,0.61,0.48,0.5,0.54,0.67,0.71,2
159,0.17,0.52,0.48,0.5,0.49,0.37,0.46,1
160,0.64,0.58,0.48,0.5,0.48,0.78,0.73,2
161,0.31,0.36,0.48,0.5,0.58,0.94,0.94,2
162,0.64,0.84,0.48,0.5,0.37,0.45,0.4,8
163,0.0,0.38,0.48,0.5,0.42,0.48,0.55,1
164,0.32,0.42,0.48,0.5,0.35,0.28,0.38,1
165,0.78,0.68,0.48,0.5,0.83,0.4,0.29,6
166,0.34,0.35,0.48,0.5,0.51,0.49,0.56,1
