,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,Class
1238,164,83,9,0.11111099999999999,0.0,2.5,6.077768,1.555556,0.785184,66.25926,60.22221999999999,79.66667,58.88889,-18.11111,40.22222,-22.11111,79.66667,0.260329,-2.027771,CEMENT
1001,75,240,9,0.0,0.0,2.444444,1.9512580000000002,2.111111,1.360827,21.148148000000003,17.0,17.88889,28.555555,-12.444445,-9.777778,22.222220999999998,28.555555,0.41721800000000003,2.175522,GRASS
1097,99,198,9,0.0,0.0,5.055554,6.4339949999999995,5.666666,5.792715,58.33333199999999,51.88889,72.333336,50.77778,-19.333334,42.0,-22.666666,72.333336,0.299654,-2.035874,PATH
802,212,239,9,0.0,0.0,1.9444439999999998,1.451691,2.333333,2.820559,10.37037,7.666666,9.666667,13.777778,-8.111111,-2.111111,10.222222,13.777778,0.44596899999999995,2.4263790000000003,GRASS
504,47,96,9,0.0,0.0,0.9444450000000001,0.574134,0.833333,0.752772,61.925926000000004,54.44444300000001,77.0,54.33333199999999,-22.444445,45.22222,-22.777779000000002,77.0,0.297221,-2.089105,CEMENT
585,77,135,9,0.0,0.0,2.944444,1.9710860000000001,1.777777,0.9583940000000001,47.37037,41.0,60.66666800000001,40.444443,-19.11111,39.88889,-20.777779000000002,60.66666800000001,0.33466,-2.06346,CEMENT
1945,239,93,9,0.0,0.0,3.4444440000000003,13.496301,1.055556,0.8629620000000001,14.407407999999998,9.888889,22.88889,10.444445,-13.555554999999998,25.444445,-11.888889,22.88889,0.577002,-2.137493,WINDOW
2127,240,16,9,0.0,0.0,0.44444399999999995,0.162962,1.666667,1.1555540000000002,102.51852,87.55556,125.0,95.0,-44.88889,67.44444,-22.555555,125.0,0.299601,-2.302468,SKY
652,64,114,9,0.0,0.0,5.1666669999999995,6.320163,8.833333,8.66859,29.814815999999997,18.333334,47.22222,23.88889,-34.444443,52.22222,-17.777779000000002,47.22222,0.6292449999999999,-2.2953810000000003,FOLIAGE
1603,46,131,9,0.0,0.0,0.277778,0.062963,1.7777779999999999,1.851852,1.407407,0.777778,2.777778,0.666667,-1.888889,4.111111,-2.222222,2.777778,0.77037,-2.051344,WINDOW
1344,149,117,9,0.22222199999999998,0.0,0.833333,0.255556,1.0,0.444445,21.222220999999998,21.11111,26.333334000000004,16.222223,-0.333333,15.333332999999998,-15.0,26.333334000000004,0.382629,-1.5744770000000001,BRICKFACE
759,104,41,9,0.0,0.0,0.388889,0.327731,0.833333,0.586896,112.11111499999998,99.0,129.33334,108.0,-39.333332,51.666668,-12.333333,129.33334,0.23449299999999998,-2.404553,SKY
1458,201,120,9,0.11111099999999999,0.0,3.9444440000000003,14.774076,3.722222,9.618522,3.7407410000000003,1.444444,7.666666,2.111111,-6.888889,11.777778,-4.888889,7.666666,0.8930540000000001,-2.180291,FOLIAGE
1514,206,26,9,0.0,0.0,1.222219,1.496289,1.888885,1.407412,137.03703000000002,131.44444,146.77777,132.88889,-16.777779000000002,29.222221,-12.444445,146.77777,0.105128,-2.1825669999999997,SKY
834,161,138,9,0.0,0.0,0.22222199999999998,0.17213299999999998,0.22222199999999998,0.27216599999999996,1.222222,0.44444399999999995,3.222222,0.0,-2.333333,6.0,-3.666667,3.222222,1.0,-1.9491669999999999,WINDOW
845,178,138,9,0.0,0.0,0.11111099999999999,0.17213299999999998,0.055555999999999994,0.13608299999999998,1.37037,1.0,3.111111,0.0,-1.111111,5.222222,-4.111111,3.111111,1.0,-1.7550169999999998,WINDOW
416,170,154,9,0.0,0.0,0.11111099999999999,0.17213299999999998,0.055555999999999994,0.13608299999999998,0.074074,0.0,0.22222199999999998,0.0,-0.22222199999999998,0.44444399999999995,-0.22222199999999998,0.22222199999999998,0.22222199999999998,-2.094395,WINDOW
389,161,89,9,0.0,0.0,4.666666,5.116423,0.166667,0.278887,3.111111,2.888889,3.777778,2.666667,-0.666667,2.0,-1.333333,3.777778,0.097643,-1.890484,WINDOW
626,106,107,9,0.0,0.0,1.111111,0.720082,0.666667,0.421637,22.555555,13.0,36.0,18.666667999999998,-28.666665999999996,40.333332,-11.666667,36.0,0.638541,-2.3546169999999997,FOLIAGE
1305,122,91,9,0.0,0.0,2.222222,2.029629,2.166666,1.277778,22.481482,22.0,28.777779,16.666667999999998,-1.444444,18.88889,-17.444445,28.777779,0.420716,-1.630409,BRICKFACE
1966,173,90,9,0.0,0.0,0.666667,0.26666599999999996,0.833333,0.34444400000000003,23.518518,17.333334,34.444447,18.777779000000002,-18.555555,32.77778,-14.222222,34.444447,0.49671899999999997,-2.182442,WINDOW
242,217,245,9,0.11111099999999999,0.11111099999999999,3.166667,3.0166209999999998,2.166667,1.242757,9.740741,7.444445,7.111111,14.666667000000002,-6.888889,-7.888889,14.777778,14.666667000000002,0.572767,2.069452,GRASS
531,94,104,9,0.0,0.0,6.611111,1.420747,1.000001,0.5163989999999999,55.74074,48.88889,69.55556,48.77778,-20.555555,41.444443,-20.88889,69.55556,0.303071,-2.08549,CEMENT
375,170,143,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINDOW
1125,96,193,9,0.0,0.0,1.333333,1.1155469999999998,1.833333,1.846919,62.70370500000001,54.77778000000001,78.77778,54.55555699999999,-23.777779000000002,48.22222,-24.444445,78.77778,0.310288,-2.0849349999999998,PATH
2194,209,249,9,0.0,0.0,2.444444,2.385186,2.888889,3.807407,8.555555,8.0,7.555555,10.111111,-1.666667,-3.0,4.666666,10.111111,0.30902199999999996,1.9174209999999998,GRASS
1826,251,24,9,0.0,0.0,1.166667,0.966665,1.6111090000000001,0.418519,121.62963,110.77778,137.77778999999998,116.33333600000002,-32.555557,48.444443,-15.888889,137.77778999999998,0.19597699999999998,-2.307914,SKY
950,40,57,9,0.0,0.0,1.166665,0.722651,1.3888909999999999,0.8004640000000001,123.55556000000001,112.22222,139.0,119.44443999999999,-34.0,46.333332,-12.333333,139.0,0.19248800000000002,-2.376054,SKY
1468,237,106,9,0.0,0.0,0.9444440000000001,0.151852,0.833333,0.477778,2.407408,0.44444399999999995,6.111111,0.666667,-5.888889,11.111111,-5.222222,6.111111,0.940476,-2.133095,FOLIAGE
1668,49,95,9,0.0,0.0,1.666667,5.911111,3.0,3.2888889999999997,5.185185,2.222222,9.444445,3.888889,-8.888889,12.777778,-3.888889,9.444445,0.794108,-2.3264549999999997,FOLIAGE
1758,68,109,9,0.0,0.0,1.5,3.233333,1.111111,1.896296,1.962963,0.333333,4.777778,0.777778,-4.888889,8.444445,-3.5555559999999997,4.777778,0.9691360000000001,-2.146531,FOLIAGE
1732,2,96,9,0.0,0.0,3.833333,13.277781,2.333333,7.51111,5.222222,2.111111,9.777778,3.777778,-9.333333,13.666667000000002,-4.333334,9.777778,0.824784,-2.330693,FOLIAGE
2064,77,124,9,0.0,0.0,0.5,0.122222,0.611111,0.062963,5.111111,6.888889,5.666666,2.777778,5.333334,1.666667,-7.0,6.888889,0.595899,-0.7526689999999999,BRICKFACE
707,83,28,9,0.0,0.0,0.388889,0.136081,0.8888870000000001,0.455421,112.96296000000001,99.44444,131.11111,108.33333600000002,-40.555557,54.44444300000001,-13.888889,131.11111,0.241511,-2.387884,SKY
255,75,226,9,0.0,0.0,2.222223,0.655461,1.611111,1.020167,16.703703,15.333332999999998,13.0,21.777779000000002,-4.111111,-11.111111,15.222222,21.777779000000002,0.40474899999999997,1.82234,GRASS
882,142,99,9,0.0,0.0,0.777778,0.45542200000000005,1.7222220000000001,1.340259,51.88889,51.88889,56.0,47.77778,0.0,12.333333,-12.333333,56.0,0.146611,-1.5674629999999998,CEMENT
987,94,246,9,0.0,0.0,2.333333,1.619328,2.722222,0.772202,22.814816,18.88889,19.666667999999998,29.888890000000004,-11.777778,-9.444445,21.222220999999998,29.888890000000004,0.3748,2.1589150000000004,GRASS
1792,49,139,9,0.0,0.0,0.166667,0.077778,0.333333,0.088889,0.44444399999999995,0.0,1.333333,0.0,-1.333333,2.666667,-1.333333,1.333333,0.777778,-2.094395,FOLIAGE
232,85,223,9,0.11111099999999999,0.0,1.7777779999999999,1.047042,1.9444439999999998,1.5116829999999999,14.740741,12.666667,11.555555,20.0,-6.222222,-9.555555,15.777778,20.0,0.42312299999999997,1.966536,GRASS
1442,75,103,9,0.11111099999999999,0.0,1.388889,1.5296299999999998,1.888889,1.096296,18.962963000000002,20.222220999999998,22.777779000000002,13.888889,3.777778,11.444445,-15.222222,22.777779000000002,0.388385,-1.334127,BRICKFACE
1599,42,135,9,0.0,0.0,0.388889,0.151852,0.44444399999999995,0.16296300000000002,2.407408,1.333333,5.111111,0.777778,-3.222222,8.111111,-4.888889,5.111111,0.849735,-1.972186,WINDOW
233,162,237,9,0.11111099999999999,0.0,2.277778,1.143419,2.666667,2.564718,13.222222,10.888889,10.0,18.777779000000002,-7.0,-9.666667,16.666666,18.777779000000002,0.472826,1.9903810000000002,GRASS
420,226,144,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINDOW
329,10,172,9,0.0,0.0,4.2777769999999995,4.38896,6.666666,7.360555000000001,44.77778,40.333335999999996,54.66666800000001,39.333335999999996,-13.333332999999998,29.666665999999996,-16.333334,54.66666800000001,0.278044,-2.052453,PATH
2295,86,155,9,0.0,0.0,4.277778,10.551853,5.388889,60.240738,8.740741,6.666666,12.888889,6.666666,-6.222222,12.444445,-6.222222,12.888889,0.392385,-2.079296,WINDOW
1108,247,174,9,0.11111099999999999,0.0,3.111111,2.68052,3.166667,1.545604,56.185184,49.444443,70.88889,48.22222,-20.222220999999998,44.11111,-23.88889,70.88889,0.323021,-2.0373509999999997,PATH
1761,38,116,9,0.0,0.0,0.9444450000000001,0.24074099999999998,1.222222,1.0962969999999999,2.8148150000000003,0.555556,5.666666,2.222222,-6.777778,8.555555,-1.7777779999999999,5.666666,0.912698,-2.420258,FOLIAGE
586,106,65,9,0.22222199999999998,0.0,2.222222,1.655519,2.277779,0.827759,60.629630000000006,53.66666800000001,74.55556,53.66666800000001,-20.88889,41.77778,-20.88889,74.55556,0.287325,-2.091037,CEMENT
2169,241,76,9,0.0,0.0,0.833332,0.211114,1.333333,0.71111,90.07406999999999,74.55556,116.55556000000001,79.111115,-46.555557,79.44444,-32.88889,116.55556000000001,0.360194,-2.2080189999999997,SKY
353,221,30,9,0.0,0.0,1.055556,0.854184,1.666667,1.6329930000000001,8.481482000000002,6.111111,13.111111,6.222222,-7.111111,13.888889,-6.777778,13.111111,0.518586,-2.05997,WINDOW
1259,38,103,9,0.0,0.0,0.8888889999999999,1.051852,1.944445,1.396296,58.185184,53.33333199999999,69.55556,51.666668,-14.555554999999998,34.11111,-19.555555,69.55556,0.25701399999999996,-1.9975889999999998,CEMENT
2211,158,186,9,0.0,0.0,0.8888889999999999,0.34074099999999996,1.5,1.8111099999999998,12.074074000000001,9.333333999999999,10.777778,16.11111,-8.222222,-3.888889,12.111111,16.11111,0.428864,2.3195200000000002,GRASS
1035,61,197,9,0.0,0.0,1.444444,1.5153530000000002,2.611111,1.9254630000000001,49.592594,44.22222,61.55555699999999,43.0,-16.11111,35.88889,-19.777779000000002,61.55555699999999,0.302925,-2.0222740000000003,PATH
1162,33,90,9,0.11111099999999999,0.0,0.5,0.408248,1.833333,0.547723,16.666666,11.888889,25.777779000000002,12.333333,-14.333332999999998,27.333334000000004,-13.0,25.777779000000002,0.539116,-2.1259759999999996,WINDOW
1269,169,66,9,0.0,0.0,2.0000009999999997,2.08889,0.9444450000000001,0.418519,51.592594,47.77778,61.22221999999999,45.77778,-11.444445,28.888890000000004,-17.444445,61.22221999999999,0.252103,-1.961254,CEMENT
2307,128,161,9,0.0,0.0,0.555555,0.251852,0.777778,0.16296300000000002,7.148148,5.555555,10.888889,5.0,-4.777778,11.222222,-6.444445,10.888889,0.540918,-1.996307,CEMENT
1495,240,79,9,0.0,0.0,16.277779000000002,40.862957,14.166667000000002,155.3222,32.77778,24.333334,45.77778,28.222221,-25.333334,39.0,-13.666667000000002,45.77778,0.489062,-2.286295,FOLIAGE
1570,21,232,9,0.0,0.0,2.388889,2.6851849999999997,2.277778,2.3740740000000002,13.555554999999998,11.333333,12.333333,17.0,-6.666666,-3.666667,10.333333,17.0,0.327918,2.283147,GRASS
869,244,82,9,0.0,0.0,0.611111,1.020167,2.722222,2.53348,15.518517999999998,11.666667,22.444445,12.444445,-11.555555,20.777779000000002,-9.222222,22.444445,0.481601,-2.170632,WINDOW
1852,93,29,9,0.0,0.0,1.222224,1.229636,1.3888909999999999,1.574082,128.48148,119.0,142.77777,123.66666399999998,-28.444445,42.88889,-14.444445000000002,142.77777,0.166484,-2.29776,SKY
121,189,141,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINDOW
1023,144,187,9,0.0,0.0,1.9444439999999998,2.0484869999999997,6.222222,3.5129379999999997,56.148148,49.88889,69.66667,48.88889,-18.777779000000002,40.555557,-21.777779000000002,69.66667,0.299951,-2.04388,PATH
2256,64,186,9,0.0,0.0,2.166667,1.9444439999999998,6.833334,53.58886999999999,30.777779,27.555555,37.88889,26.888890000000004,-9.666667,21.333334,-11.666667,37.88889,0.276726,-2.046307,PATH
1120,42,203,9,0.0,0.0,0.9444450000000001,0.64693,6.055556,2.462309,54.518519999999995,48.666668,67.111115,47.77778,-17.555555,37.77778,-20.222220999999998,67.111115,0.28979299999999997,-2.046535,PATH
1867,148,169,9,0.11111099999999999,0.0,1.055555,0.774073,1.833333,2.61111,19.592592,15.111111,18.666667999999998,25.0,-13.444445000000002,-2.777778,16.222220999999998,25.0,0.396121,2.467752,GRASS
1316,96,84,9,0.0,0.0,1.5,1.277777,1.611111,2.285188,23.851851999999997,23.555555,30.0,18.0,-0.8888889999999999,18.444445,-17.555555,30.0,0.398791,-1.598867,BRICKFACE
1847,102,73,9,0.0,0.0,0.388889,0.06296399999999999,1.611111,1.218518,125.51852,115.44443999999999,140.55556,120.55556000000001,-30.222221,45.11111,-14.888889,140.55556,0.178636,-2.307396,SKY
931,189,39,9,0.0,0.0,1.055555,0.574136,0.777776,0.583728,124.18518999999999,113.88888500000002,140.33334,118.33333600000002,-30.888890000000004,48.444443,-17.555555,140.33334,0.188391,-2.268113,SKY
1100,61,202,9,0.0,0.0,2.277777,1.8787310000000002,1.888889,1.0036969999999998,61.629630000000006,55.0,76.0,53.88889,-19.88889,43.11111,-23.222220999999998,76.0,0.293527,-2.0435380000000003,PATH
2093,239,143,9,0.0,0.0,0.333333,0.044444,0.666667,0.13333299999999998,4.518518,6.111111,5.444445,2.0,4.777778,2.777778,-7.555555,6.111111,0.674074,-0.87829,BRICKFACE
2106,136,139,9,0.0,0.0,0.666667,0.177778,0.777778,0.207407,5.333334,6.555555,6.444445,3.0,3.666667,3.333333,-7.0,6.888889,0.5667989999999999,-1.004936,BRICKFACE
289,173,190,9,0.11111099999999999,0.0,2.333333,2.564718,1.555556,1.2049290000000001,50.444443,44.88889,62.33333199999999,44.11111,-16.666666,35.666668,-19.0,62.33333199999999,0.292125,-2.048697,PATH
362,202,63,9,0.0,0.0,0.388889,0.327731,0.444445,0.27216599999999996,6.0740739999999995,4.0,10.555555,3.666667,-6.222222,13.444445000000002,-7.222222,10.555555,0.6535350000000001,-2.04457,WINDOW
747,116,54,9,0.0,0.0,0.611112,0.443054,1.722223,0.928958,108.85185,96.77778,126.11111499999998,103.666664,-36.22222,51.77778,-15.555554999999998,126.11111499999998,0.232219,-2.33633,SKY
1388,27,68,9,0.0,0.0,1.388889,1.4851860000000001,1.7777779999999999,5.096297,21.592592,20.444445,28.444445,15.888889,-3.4444440000000003,20.555555,-17.11111,28.444445,0.440354,-1.7003240000000002,BRICKFACE
695,69,136,9,0.0,0.0,3.111111,2.810035,2.777778,3.166959,19.444445,16.88889,25.777779000000002,15.666667000000002,-7.666666,19.0,-11.333333,26.666665999999996,0.42529300000000003,-1.61572,FOLIAGE
665,25,138,9,0.11111099999999999,0.0,1.277778,1.143419,0.722222,0.49065299999999995,5.185185,2.0,9.333333999999999,4.222222,-9.555555,12.444445,-2.888889,9.333333999999999,0.790011,-2.406809,FOLIAGE
1270,236,102,9,0.0,0.0,1.055556,0.062963,1.777779,1.2296280000000002,51.703705,46.22222,64.333336,44.555557,-16.444445,37.88889,-21.444445,64.333336,0.30700700000000003,-2.0098540000000003,CEMENT
1428,85,70,9,0.0,0.0,1.277778,0.72963,1.833333,1.144442,23.666666,23.0,30.111109999999996,17.88889,-2.0,19.333334,-17.333334,30.111109999999996,0.406015,-1.649603,BRICKFACE
1652,118,133,9,0.0,0.0,0.22222199999999998,0.02963,0.22222199999999998,0.02963,0.740741,0.0,2.222222,0.0,-2.222222,4.444445,-2.222222,2.222222,1.0,-2.094395,FOLIAGE
1499,234,110,9,0.0,0.0,0.833333,0.21111100000000002,0.5,0.566667,1.814815,0.11111099999999999,4.888889,0.44444399999999995,-5.111111,9.222222,-4.111111,4.888889,0.9841270000000001,-2.152507,FOLIAGE
1336,69,74,9,0.22222199999999998,0.0,3.888889,9.940739,2.166667,2.477778,23.592592,22.555555,30.555555,17.666667999999998,-3.111111,20.88889,-17.777779000000002,30.555555,0.42025200000000007,-1.66658,BRICKFACE
771,103,174,9,0.11111099999999999,0.0,1.444445,1.16746,1.666667,1.2649110000000001,23.185184,20.666667999999998,19.88889,29.0,-7.555555,-9.888889,17.444445,29.0,0.32797,2.033698,GRASS
1391,40,85,9,0.11111099999999999,0.0,1.111111,0.518519,2.5000009999999997,0.655555,21.11111,20.777779000000002,27.111109999999996,15.444445000000002,-1.0,18.0,-17.0,27.111109999999996,0.42873500000000003,-1.603957,BRICKFACE
2118,184,44,9,0.0,0.0,0.500001,0.122222,1.0,0.7555569999999999,99.0,85.0,121.44443999999999,90.55556,-42.0,67.333336,-25.333334,121.44443999999999,0.300019,-2.254541,SKY
1734,48,79,9,0.0,0.0,1.7777779999999999,1.851852,1.166667,1.322222,5.407407,1.7777779999999999,10.555555,3.888889,-10.888889,15.444445000000002,-4.555555,10.555555,0.8424520000000001,-2.339798,FOLIAGE
763,174,50,9,0.0,0.0,1.000001,0.760115,0.9444450000000001,0.9525790000000001,107.44443999999999,94.666664,125.77778,101.888885,-38.333332,55.0,-16.666666,125.77778,0.247337,-2.337296,SKY
1813,239,32,9,0.0,0.0,0.777779,0.20740799999999998,1.500001,1.188888,121.44443999999999,110.22222,138.11111,116.0,-33.666668,50.0,-16.333334,138.11111,0.201898,-2.309391,SKY
1897,179,150,9,0.0,0.0,1.055555,0.196296,1.7222220000000001,1.618516,18.925926,13.444445000000002,20.0,23.333334,-16.444445,3.222222,13.222222,23.333334,0.424422,2.791674,GRASS
780,145,170,9,0.0,0.0,1.277778,0.574134,1.222222,0.860663,16.407408,12.777778,16.88889,19.555555,-10.888889,1.444444,9.444445,19.555555,0.346719,2.7370740000000002,GRASS
1356,4,40,9,0.0,0.0,1.333334,2.711112,1.111112,2.118518,17.185184,15.666667000000002,23.333334,12.555555,-4.555555,18.444445,-13.888889,23.333334,0.46306,-1.7836020000000001,BRICKFACE
110,163,68,9,0.0,0.0,1.833334,2.2111099999999997,1.555556,0.9629629999999999,56.77778000000001,52.0,68.22222,50.11111,-14.333332999999998,34.333332,-20.0,68.22222,0.26505300000000004,-1.9843080000000002,CEMENT
176,229,195,9,0.0,0.0,4.166666,2.277915,4.111111,2.247634,47.703705,42.444443,58.88889,41.77778,-15.777778,33.555557,-17.777779000000002,58.88889,0.29027800000000004,-2.052705,PATH
1836,31,42,9,0.11111099999999999,0.0,1.277777,0.685184,0.9444440000000001,0.774073,127.03703999999999,117.0,141.77778999999998,122.33333600000002,-30.111109999999996,44.22222,-14.111111,141.77778999999998,0.17463399999999998,-2.31442,SKY
454,191,101,9,0.0,0.0,1.111112,0.779363,1.111111,1.186342,45.037037,39.0,57.11111,39.0,-18.11111,36.22222,-18.11111,57.11111,0.322733,-2.094303,CEMENT
1106,73,201,9,0.0,0.11111099999999999,0.722223,0.64693,4.444444,2.455531,58.70370500000001,52.88889,72.22222,51.0,-17.444445,40.555557,-23.11111,72.22222,0.294187,-1.997736,PATH
1395,147,92,9,0.0,0.0,1.111111,0.42963100000000004,1.388889,2.240742,23.444445,22.777779000000002,30.0,17.555555,-2.0,19.666666,-17.666666,30.0,0.41435600000000006,-1.6539259999999998,BRICKFACE
926,134,54,9,0.0,0.0,0.611112,0.646931,1.222221,1.0036969999999998,124.37037,112.66666399999998,141.33334,119.11111499999998,-35.11111,50.88889,-15.777778,141.33334,0.202708,-2.328661,SKY
1291,1,115,9,0.11111099999999999,0.0,1.833333,2.388889,2.222223,4.96296,16.555555,15.666667000000002,21.777779000000002,12.222222,-2.666667,15.666667000000002,-13.0,21.88889,0.425538,-1.54801,BRICKFACE
278,24,172,9,0.0,0.0,1.166667,0.9128700000000001,9.777778,5.455545,42.037037,38.0,50.333332,37.77778,-12.111111,24.88889,-12.777778,50.333332,0.249836,-2.1437180000000002,PATH
