,A1,A2,Class
354,-5.8722389999999995,-3.448119,1
1283,-5.903568,0.283916,2
432,-4.089624,-2.911292,1
1630,-5.650316,0.27792100000000003,2
1034,-6.744013000000001,1.06834,2
1412,-8.009788,1.711325,2
627,3.680815,0.739683,1
1580,-5.624233,0.858401,2
12,1.550078,-2.7403720000000003,1
1500,0.912364,-0.35341300000000003,2
1563,1.413142,-1.2820719999999999,2
1940,-7.449142,-2.349511,2
422,5.01087,-2.55382,1
186,5.7114199999999995,-2.029234,1
785,0.35849200000000003,-4.788183,1
1008,-7.838889,-4.314538,2
1070,2.364328,-2.513116,2
1931,-6.742294,-7.196436,2
334,2.285937,-4.89171,1
1802,1.156509,-1.542634,2
477,-3.757335,-2.251722,1
355,3.941881,-4.040321,1
327,3.314662,4.8389690000000005,1
455,3.426681,-1.439622,1
254,1.012003,-5.100127,1
1399,-8.896761,-4.181408,2
1866,-3.6228589999999996,0.46827299999999994,2
831,1.9381130000000002,-5.351004,1
1762,-5.392881,0.937464,2
1767,-12.0269,-1.37826,2
1876,-1.867666,0.24899200000000002,2
1263,-7.429628999999999,-7.257102000000001,2
1839,-8.240623,-2.380637,2
749,-1.520985,-6.06781,1
990,-3.3073339999999996,-4.003442,1
946,0.6298520000000001,-3.583212,1
1551,-8.950044,-4.407833,2
200,0.34173000000000003,-4.65696,1
1350,-7.350656,-5.83944,2
890,2.8045619999999998,5.950836,1
857,-0.403509,-3.358888,1
1156,-8.190085,-0.6508689999999999,2
1530,1.023001,-1.3646559999999999,2
401,4.940277,2.028187,1
552,4.131962000000001,-2.1623959999999998,1
1864,0.202931,1.033939,2
1811,-7.90526,-3.1595590000000002,2
130,3.67855,0.142448,1
1075,-7.2640910000000005,-4.537653,2
412,-4.9852419999999995,-1.841482,1
1132,-9.880225,-7.133901,2
1277,1.581257,-1.3314270000000001,2
655,1.8490939999999998,-5.828219,1
770,5.667051,0.090249,1
1491,-1.473791,1.613393,2
1996,-2.105947,2.5768880000000003,2
33,3.793283,-4.448974,1
1754,-5.651007,-1.46495,2
405,3.262978,3.4584910000000004,1
342,0.514941,-5.819888,1
1105,-0.572264,1.03544,2
614,-2.611545,-2.739544,1
620,4.956264,-3.058871,1
1118,-0.533051,0.10187,2
1449,-8.231715,-4.026544,2
14,-3.617144,-4.912128,1
1826,-8.462044,-0.9955930000000001,2
980,-1.04094,-2.6716439999999997,1
870,5.132775,0.569988,1
453,-3.264043,-3.074705,1
364,-4.771738,-3.4395019999999996,1
852,4.58021,-5.11762,1
1470,-1.776841,0.343308,2
367,4.434387,-3.4618029999999997,1
418,1.295727,2.976391,1
1686,-6.061394,-8.925856,2
1200,-8.643806,-5.047103,2
1215,-6.7661039999999995,0.048982,2
1428,-5.35292,-8.419377,2
1204,-6.658447,-8.573004,2
458,4.83745,-3.6450199999999997,1
1179,0.406596,-0.709129,2
1800,-8.216335,-4.136737999999999,2
1597,-2.1219080000000003,-0.12028,2
1565,-7.241944,-0.9949530000000001,2
1908,-9.37601,-2.202745,2
208,5.337316,-2.0242709999999997,1
1694,-6.5419540000000005,-7.796207000000001,2
864,-0.13279200000000002,-4.629332,1
862,-1.863896,-5.026142,1
1498,-7.8564169999999995,-3.555528,2
1284,-8.902403999999999,-3.8011980000000003,2
1633,-7.450122,-4.5665,2
328,-3.219217,-5.458539,1
260,4.432005,1.6537810000000002,1
498,5.245483999999999,-3.76807,1
132,3.517171,0.334915,1
1342,0.035052999999999994,-0.840528,2
481,4.732074,-2.240773,1
1388,-8.859485000000001,-3.498179,2
621,-3.645031,-4.61264,1
1202,-7.750721,0.837041,2
108,-1.3858059999999999,-5.100792,1
1241,-3.1575759999999997,1.04155,2
673,5.009108,1.354375,1
1952,-6.238491000000001,0.24688600000000002,2
1405,-8.435946000000001,-6.027615,2
1711,-1.813468,2.119811,2
731,5.0024690000000005,1.9378939999999998,1
259,-3.267675,-1.387098,1
635,-0.846305,-5.065874,1
962,3.71876,0.032668,1
1262,-0.053464,-0.035220999999999995,2
1788,-10.291252,-4.274093,2
1363,-7.941299000000001,-4.80523,2
490,3.06505,-3.6037559999999997,1
1286,-7.523198,-0.5317569999999999,2
465,5.686391,2.4500740000000003,1
1427,-5.9876,-0.087109,2
264,4.439588,-2.207252,1
1594,-10.608493,-5.115616,2
1438,-7.531915,-5.110958,2
1430,-8.679936,1.3212629999999999,2
615,0.5734630000000001,-3.9290339999999997,1
305,-1.869421,-3.75806,1
940,6.3138,1.918003,1
438,5.192455000000001,-0.736468,1
1400,-8.187963,0.727831,2
1531,-3.614171,0.9147,2
454,-2.261789,-4.415478,1
1659,-6.909375,1.5779450000000002,2
1357,-2.360703,0.720758,2
485,5.528335,-0.793844,1
492,5.101918,2.44347,1
148,4.1890410000000005,-3.247113,1
1674,-0.833225,0.041727999999999994,2
1296,-7.21702,-6.159521,2
1846,-5.494592,-1.829375,2
1645,-7.673347,-1.6656509999999998,2
1986,-4.659317,2.1692970000000003,2
1331,-6.854344,-7.592683999999999,2
738,5.087926,2.12086,1
966,5.311712,-2.6621919999999997,1
986,4.806978,2.360902,1
1184,-7.64717,-7.085699000000001,2
1666,0.48648199999999997,0.432447,2
64,4.626657,2.867284,1
1972,-7.116001,-0.15775699999999998,2
37,-4.263928,-2.741323,1
554,-3.040962,-5.389921,1
1982,-8.676757,-1.6643729999999999,2
1546,-1.3051840000000001,-0.106525,2
506,4.241886,4.579197,1
1651,-6.591212,-1.895388,2
958,-6.301838,-3.043099,1
782,2.106506,5.4156580000000005,1
1545,-11.099064,-4.910432,2
601,-0.882323,-4.681608,1
963,5.616002,2.394852,1
1757,-6.600726,-2.776775,2
735,2.278403,-4.892689,1
45,5.067411,-1.053858,1
413,-1.316916,-5.166637000000001,1
1078,-4.712249,-0.099604,2
880,4.93684,-1.2348430000000001,1
1094,-8.643513,-1.228889,2
832,2.051257,3.458617,1
35,3.5678769999999997,2.035196,1
117,-1.7399930000000001,-4.2127040000000004,1
1043,-8.211439,-7.345553999999999,2
1835,-8.679507000000001,2.856675,2
1049,-5.146281,-9.084855000000001,2
1173,-6.943999000000001,-8.5374,2
1077,-1.657343,-0.150912,2
464,4.761743,2.1302529999999997,1
663,5.393144,3.206559,1
664,-4.867763,-2.770524,1
652,5.410161,-1.3911069999999999,1
1461,1.6179379999999999,-2.494032,2
1479,-4.837905,0.514567,2
1520,-5.716956,1.333331,2
1191,-7.14257,-0.319128,2
1558,-7.209772999999999,-6.575425,2
1025,-3.896217,1.282006,2
705,3.287122,-1.6117549999999998,1
1803,-9.372288000000001,-5.977308,2
1503,-9.379827,-2.002041,2
483,2.601556,5.9958599999999995,1
1087,-5.787961,-6.735689999999999,2
279,5.130331,1.7456310000000002,1
1512,-10.345855,-3.8529709999999997,2
716,3.8894,3.6271199999999997,1
1192,-9.763125,-3.3017529999999997,2
1717,-8.679934,-1.436436,2
1809,-1.183016,0.341817,2
1090,-5.50807,-4.381176,2
841,5.888881,-1.8721419999999998,1
672,2.815818,-4.6901470000000005,1
1053,-2.5262330000000004,1.560335,2
135,5.590412000000001,-1.381101,1
1589,-6.257536,1.521501,2
489,-2.095734,-3.202946,1
1054,-1.460114,0.06518099999999999,2
1878,-5.700257,-7.42237,2
1169,-9.829,-5.047713,2
819,4.188143,-1.7279630000000001,1
724,-5.438423,-4.120964,1
73,-3.7853980000000003,-2.953377,1
707,4.203474,-3.1839720000000002,1
159,-3.548993,-4.122446,1
1761,-1.773739,0.8002670000000001,2
829,2.858819,2.785925,1
78,4.226451,-5.347214,1
1706,-3.7024449999999995,2.770253,2
1655,-7.946344,-2.247735,2
80,0.473785,-5.129745,1
799,4.945118,1.215419,1
1848,-1.586902,-0.49699499999999996,2
1385,-8.811862,-5.703074,2
1432,-7.315945,-5.869276999999999,2
1980,-10.600532000000001,-3.289107,2
90,-1.570343,-6.161951,1
1362,-10.077025,-6.02945,2
594,-0.8935379999999999,-5.6346300000000005,1
1959,-5.116395,-0.001009,2
339,0.157838,-4.037425,1
780,4.879004,-2.0695259999999998,1
1556,-9.636864,-4.908351000000001,2
1907,-1.7218380000000002,0.6358520000000001,2
1709,-0.524775,0.659717,2
1239,-10.137972,-1.152932,2
291,-2.6605209999999997,-2.4698689999999996,1
1010,-7.041614999999999,-0.7330840000000001,2
399,2.874578,-2.5644240000000003,1
1473,-7.762923,-0.005407,2
515,2.592837,3.934346,1
766,2.199732,5.346019999999999,1
943,5.521825,-4.402465,1
408,5.139252,1.633414,1
1259,0.07044199999999999,-2.183057,2
1272,-8.806723,-4.337324,2
1289,-8.231542,-2.975821,2
1161,-0.167849,-1.9492639999999999,2
1437,-1.441008,0.015387999999999999,2
1392,-0.309636,2.9832229999999997,2
646,5.647458,1.722434,1
1244,-7.359274,-7.388793,2
241,-4.188895,-4.060023999999999,1
1794,-0.648408,-0.330146,2
1547,-2.735185,2.703599,2
781,0.501528,-6.542301999999999,1
372,-2.8894889999999998,-1.41927,1
1958,0.792708,-2.097414,2
133,0.927852,-4.675092,1
290,-3.125518,-3.2957300000000003,1
1873,-8.09018,-2.4285930000000002,2
941,4.1087169999999995,-0.295392,1
361,-3.165715,-3.7646029999999997,1
285,3.027631,2.5506439999999997,1
480,-3.037431,-5.540932,1
143,0.987981,-4.428475,1
1014,-4.298499,1.650066,2
983,4.834129,0.169096,1
881,4.377573,3.072766,1
1639,-9.10557,-4.964508,2
294,-4.862008,-2.1743330000000003,1
1448,0.747803,-0.44955,2
1507,-6.136948,1.5829010000000001,2
202,4.39299,3.5634010000000003,1
1716,-5.655882,-0.230256,2
1330,1.1977360000000001,-2.045807,2
683,-0.40581999999999996,-3.817194,1
710,4.049359,-5.781473,1
1285,-0.985505,2.822373,2
235,-6.2384889999999995,-4.773013,1
1575,-5.289346,-8.583328,2
1183,-5.681368,-7.991675,2
1313,-6.361190000000001,0.628722,2
1022,-3.28985,0.901759,2
20,-0.153574,-4.692883999999999,1
1885,-6.521308,0.12494200000000001,2
1957,-7.082147999999999,-7.975372,2
1740,-8.113874000000001,-3.240352,2
1002,-5.982688,-7.600662,2
1051,-1.7193029999999998,1.098199,2
199,-1.104843,-4.725215,1
1744,0.427675,-0.31174,2
1991,1.346768,0.837951,2
1518,-9.706226,-2.513642,2
1643,-3.209884,1.627147,2
1264,-6.348573,1.161901,2
1116,-6.035225,-0.389679,2
708,5.793685,2.17029,1
1193,-4.145299,1.0750170000000001,2
1821,-6.428869000000001,-6.8239160000000005,2
388,2.806985,-3.019489,1
760,-1.532672,-4.395147,1
175,4.997365,1.33756,1
549,-6.050841999999999,-2.831476,1
311,5.266233000000001,-0.40324299999999996,1
358,-2.4756169999999997,-5.272424,1
182,2.988815,-0.881977,1
757,-1.409003,-2.915838,1
671,5.145626,0.029677,1
1814,-6.397174,-0.42383000000000004,2
470,3.908343,0.70886,1
158,3.2776050000000003,-2.697755,1
1171,-5.179494,1.5099479999999998,2
682,4.4160330000000005,-2.309186,1
509,6.292728,0.285761,1
712,0.016729,-4.917885,1
1073,-8.348162,-0.5493399999999999,2
905,4.6487739999999995,2.235605,1
1540,0.6032029999999999,0.134674,2
1973,-6.795441,0.558766,2
479,-1.2681559999999998,-6.387084,1
678,3.7262800000000005,3.9322269999999997,1
419,3.615303,3.054109,1
1176,-9.089369,-4.873428,2
666,-5.2264230000000005,-2.675312,1
1654,-6.07525,-8.407577999999999,2
1136,-0.943948,3.060741,2
1538,1.120927,-0.960102,2
1046,-9.046819000000001,-1.270368,2
722,4.569122,6.30724,1
1190,2.2109,-0.634744,2
643,4.542322,-3.723879,1
1759,-5.876765,0.8288459999999999,2
571,2.349225,-3.493667,1
1203,-6.891645,-7.332689,2
526,2.5834740000000003,-3.714581,1
1505,-7.482338,-7.169338000000001,2
1909,-8.992844,-2.154748,2
1188,-8.430707,-4.519209,2
1018,-9.486376,-3.3480230000000004,2
752,3.914354,-2.68865,1
127,2.95033,-4.62956,1
1270,-4.036415,1.221929,2
1983,3.5715730000000003,-2.932298,2
505,5.232975,0.515446,1
377,5.4150089999999995,-1.1447610000000001,1
876,-2.892441,-5.126483,1
640,-3.917535,-1.1149149999999999,1
1572,-6.700658,0.6899069999999999,2
1988,0.46683100000000005,-0.685231,2
1302,-4.079283,-0.8682799999999999,2
1581,-5.4704690000000005,-0.23070500000000002,2
1409,-1.671086,1.3658059999999999,2
609,-3.658603,-3.434757,1
992,-1.6682540000000001,-5.920283,1
1612,-9.174311,-3.785218,2
119,-0.069091,-3.983517,1
441,2.440079,-2.543192,1
845,4.306168,-2.803635,1
1570,-2.727434,3.5387489999999997,2
1012,-8.069668,-4.531651,2
1333,-7.011010000000001,-1.654211,2
296,5.897749,0.7594920000000001,1
1922,-7.993173,-1.7950560000000002,2
1223,-1.478834,0.751065,2
378,4.992385,3.661695,1
933,1.571782,-4.0225040000000005,1
695,-1.9215349999999998,-4.94137,1
1154,-5.779105,0.713535,2
1207,-9.592199,-5.384181,2
1089,-8.797149000000001,-3.69755,2
168,3.598351,2.593703,1
1205,-6.997354,-2.979951,2
1872,-4.515288,0.369791,2
156,-1.21565,-2.197683,1
315,4.834286,-3.696849,1
1681,-3.326478,2.926484,2
872,-3.2857260000000004,-5.843507,1
1925,-1.479765,-0.171463,2
308,1.404772,-3.909812,1
788,-2.0353220000000003,-4.205533,1
1736,-2.309463,-0.921737,2
147,3.8658919999999997,-4.893117,1
911,4.699128,-0.193802,1
491,6.832341,1.120951,1
1946,-7.583419999999999,-7.313491,2
8,3.935028,-4.078328,1
1539,-3.607708,0.75603,2
1685,-8.011313000000001,-1.513076,2
649,2.926193,3.3878410000000003,1
1850,-7.295711,-0.8937510000000001,2
1201,-0.010619,-0.975659,2
179,-4.051754,-3.821567,1
730,-0.8468399999999999,-4.6567169999999996,1
1886,-5.9344529999999995,1.181034,2
1641,-8.740041999999999,-6.757842,2
1836,0.775375,-2.996543,2
877,2.628915,3.180097,1
1387,-6.723577000000001,-0.008179,2
957,-1.421821,-3.1563790000000003,1
1040,-9.279035,-3.2567,2
937,5.224276000000001,-2.2578139999999998,1
1765,-1.7891009999999998,0.43277600000000005,2
836,-2.268406,-4.401984,1
1616,-7.854584,-3.671301,2
676,-5.209308999999999,-1.190308,1
904,1.978319,-3.0100849999999997,1
1383,-8.204284,-4.388721,2
1408,-7.440675,-4.830566,2
284,-3.5327589999999995,-4.860587000000001,1
128,0.5053810000000001,-4.608549,1
1275,-0.41505600000000004,-1.4946540000000001,2
319,-4.770654,-0.8658049999999999,1
1524,-7.107874000000001,-3.7377550000000004,2
125,4.843382,4.462862,1
1251,-9.005498,-2.23258,2
595,2.6719,3.536628,1
598,1.661096,3.63326,1
347,-3.6564349999999997,-4.498391000000001,1
709,-4.187766000000001,-4.285262,1
931,-4.470117,0.313206,1
496,2.132469,-5.521905,1
450,-3.9657690000000003,-1.6992990000000001,1
373,-2.308816,-1.016135,1
1884,-4.017997,-7.976353,2
314,-3.7119760000000004,-1.9876169999999997,1
5,-1.413683,-5.183453,1
1585,-4.189916,1.718406,2
1938,-1.5187389999999998,1.380483,2
1152,-7.991319,0.710673,2
924,-3.48995,-4.001216,1
616,2.8343279999999997,-2.712542,1
1417,-9.643011999999999,-2.460973,2
456,-0.778914,-6.815034,1
1226,-8.114967,-6.393685,2
637,-1.8825209999999999,-2.384636,1
1667,-6.615249,-8.7461,2
1617,-2.005995,0.47065,2
745,3.791446,-2.302525,1
1502,-8.16253,-2.140546,2
1875,-6.1356459999999995,-0.6974060000000001,2
1669,0.503744,1.5938299999999999,2
1181,-9.351849000000001,-3.045053,2
2,0.080715,-3.3803739999999998,1
585,-0.748007,-6.156299,1
949,-1.8866290000000001,-3.6256589999999997,1
854,1.8939439999999998,-3.8293519999999996,1
403,-5.268853,-3.3190769999999996,1
152,4.335793,-4.445624,1
996,-0.080524,-4.8158959999999995,1
10,4.552351,2.675665,1
1710,-5.822861,-7.186603,2
1038,-4.119895,3.064824,2
343,5.698548000000001,-2.6052400000000002,1
277,4.136461,3.095939,1
1472,-8.453959,-4.102085,2
939,2.5685729999999998,3.121674,1
1429,-6.824481,-0.351325,2
1475,-5.893603,-8.842735000000001,2
307,0.490079,-5.56424,1
743,1.552142,5.5157300000000005,1
902,-1.908221,-6.295152,1
555,-2.777205,-5.005641000000001,1
1739,-6.471107,1.668048,2
1631,-0.002888,-0.091861,2
1217,-3.203491,0.26518800000000003,2
471,-0.582178,-3.4851620000000003,1
1416,-3.86744,2.283799,2
1208,-6.144514,0.08145,2
1301,-2.058293,0.270322,2
389,3.4467199999999996,-6.775010000000001,1
1249,-6.487025,0.894252,2
588,0.762108,-2.8209779999999998,1
1614,-0.154122,-1.169506,2
93,5.852412,-3.4475569999999998,1
805,-1.4099110000000001,-4.894438,1
1307,-7.298585000000001,-2.624284,2
600,4.726202,-0.9574360000000001,1
198,5.755621,0.656345,1
1784,-5.298604,1.547749,2
906,1.866698,-6.239887,1
723,2.896117,-3.79735,1
542,4.763916,-0.9198209999999999,1
336,4.251823,2.668411,1
1930,-5.387784,-8.199372,2
1117,-0.5870810000000001,-0.609499,2
1819,-7.403358,-6.8270669999999996,2
356,5.179317,1.81824,1
258,4.632226999999999,2.869591,1
288,-3.479811,-1.7006459999999999,1
27,3.114302,3.369196,1
1815,-6.498549,1.872082,2
460,5.193784,3.82668,1
1797,-1.194333,-1.491529,2
368,-1.895804,-2.514415,1
174,4.408245,3.627567,1
1913,-0.766229,0.125946,2
1798,-1.361105,0.22848600000000002,2
391,3.8855720000000002,0.90853,1
1509,-2.986023,-0.101702,2
1882,-4.868196,0.906565,2
61,-1.079483,-6.246062,1
349,-5.694099,-2.676054,1
901,4.3103169999999995,3.809339,1
239,2.66185,5.486752,1
1395,-8.502727,-1.9860220000000002,2
224,3.8573370000000002,2.4955849999999997,1
1567,2.811067,-1.28954,2
1702,-8.199162,-2.3098799999999997,2
231,-3.007869,-3.839639,1
916,5.801255,-0.361606,1
1358,-7.681941999999999,-0.41672200000000004,2
261,1.213632,4.721323,1
1605,-8.949908,-1.547876,2
1955,-8.960966,-3.974594,2
1343,-2.6981349999999997,-0.009156000000000001,2
1768,-9.447416,-2.6137610000000002,2
739,3.773154,-2.537471,1
1807,-8.800450999999999,-7.641058999999999,2
1071,-10.031061,-5.835991,2
1115,-7.962033,-7.026955,2
317,3.7479410000000004,-3.4274199999999997,1
1508,1.128456,-1.3939979999999998,2
1506,-9.025483,-0.221266,2
1293,-8.65662,-7.372628,2
442,-0.192858,-4.835392,1
1600,-4.180606,1.2280870000000002,2
529,-0.13580899999999999,-7.552608,1
1373,-0.845133,1.502147,2
1703,-4.642591,1.933403,2
706,2.083962,-5.081799,1
762,-0.319308,-4.164723,1
1855,-7.08767,-7.377731,2
1841,-4.062849,1.286651,2
17,4.123054,-2.296493,1
1143,-6.984660000000001,-7.312028,2
1947,-0.492242,1.1558680000000001,2
251,4.602241,-5.717924,1
726,-2.983514,-2.771082,1
967,-1.585748,-5.374386,1
1178,-6.918896000000001,-4.07123,2
255,3.427721,4.433616000000001,1
687,2.750876,-3.238585,1
87,-2.277491,-5.380152,1
887,2.076362,-3.9126519999999996,1
393,4.569586,1.6105120000000002,1
344,3.456899,2.459874,1
1494,0.988808,-0.787615,2
350,-2.6604240000000003,-5.164669,1
1707,-8.89687,-2.240068,2
1962,-8.537041,-2.143964,2
1378,-8.456658000000001,-6.04018,2
1093,-4.086312,-2.07825,2
767,3.827721,-1.911544,1
1646,-1.233523,1.85123,2
1976,0.592649,0.431662,2
608,1.383683,-4.572474,1
837,-0.708785,-4.145675,1
1072,-8.483459,-7.289339,2
1214,-10.715842,-4.53902,2
1624,-7.738428,-2.448408,2
1596,-8.491164,-4.331244,2
190,4.401064,-3.797982,1
461,1.584171,-4.779457,1
617,-0.932933,-6.253226000000001,1
1660,-5.355278,0.9688889999999999,2
157,5.621771,-2.379362,1
1785,-2.628997,2.052779,2
1096,-5.004175,0.6808420000000001,2
960,-2.005009,-5.0152209999999995,1
1109,-7.008417999999999,-5.689508,2
409,5.755888,-0.976769,1
162,5.771603,3.260472,1
1009,-6.6107309999999995,-9.213435,2
1610,-8.146918,-3.5866029999999998,2
886,-1.500679,-4.616078,1
1031,-9.547001,-1.254467,2
1364,-6.2192419999999995,1.278888,2
1599,-3.068318,1.62419,2
925,5.197961,-0.60117,1
1048,-5.013572,1.706127,2
790,-4.793785,-3.153318,1
313,-3.256842,-2.833446,1
58,4.828412999999999,-1.112586,1
1888,-5.3467910000000005,0.8688879999999999,2
1439,-4.8741010000000005,1.044162,2
1108,-5.603722,0.25905900000000004,2
1352,-1.194118,-0.777712,2
32,3.720098,-1.312158,1
1340,-7.401357000000001,-1.9626299999999999,2
65,3.6634379999999998,-4.652430000000001,1
1104,-7.850453,-3.2251220000000003,2
1365,-7.363980000000001,-0.5961069999999999,2
1402,-7.0036190000000005,-0.706447,2
634,-4.19563,-2.706039,1
779,4.502455,2.6057200000000003,1
959,-2.460068,-4.815425,1
1389,-8.043078,-0.832918,2
1661,-9.436226,-1.8422560000000001,2
1824,-1.192199,1.402483,2
1813,-6.899669,-0.108019,2
847,5.585765,0.02822,1
1069,-6.760677,-0.437217,2
1657,-8.613532000000001,-8.155542,2
1769,-8.192517,-7.405392,2
543,-2.839689,-2.3644950000000002,1
126,5.530888,-3.8532019999999996,1
935,4.747833999999999,-1.9877770000000001,1
1119,2.419403,-2.249905,2
161,1.1503780000000001,-5.762274,1
1458,-2.182225,0.027608999999999998,2
1360,-8.608788,-0.380886,2
1337,-8.963238,-1.8946720000000001,2
187,-3.298426,-2.31534,1
1197,-8.235301,-4.274711,2
858,-4.560213,-2.9609360000000002,1
1111,-5.083897,-9.987309,2
668,-3.128419,-3.294665,1
800,-4.636858,-0.887698,1
1918,-8.224213,-3.9187339999999997,2
434,-2.10997,-3.0642400000000003,1
1541,-8.374742999999999,-5.854352,2
680,-6.103238,-1.638199,1
1292,-7.552199000000001,-4.415433999999999,2
511,1.758052,5.036428,1
892,-3.9533949999999995,-0.588816,1
287,-2.174992,-4.512183,1
619,3.043786,-2.995505,1
131,0.390002,-5.245128,1
697,3.774121,2.579456,1
1404,-2.834836,0.71135,2
975,0.07231900000000001,-3.31406,1
487,0.994059,-3.273298,1
873,3.2732259999999997,5.519672,1
973,1.6259350000000001,2.093469,1
985,4.217262,4.953016000000001,1
